,ratings,user,bookid
2799,0,5,15815333
2800,0,5,15815364
2801,0,5,15819171
2802,0,5,15818077
2803,0,5,16085481
2804,0,5,15918895
2805,0,5,16000300
2806,0,5,16002674
2807,0,5,16002685
2808,0,5,16005239
2809,0,5,16045023
2810,0,5,16045166
2811,0,5,16081272
2812,0,5,17465453
2813,0,5,12103
2814,0,5,16127243
2815,0,5,16142053
2816,0,5,16148375
2817,0,5,16158542
2818,0,5,16176440
2819,0,5,16181775
2820,0,5,16233475
2821,0,5,16250904
2822,0,5,17194879
2823,0,5,250041
2824,0,5,3761
2825,0,5,411476
2826,0,5,17333223
2827,0,5,17415010
2828,0,5,11112
2829,0,5,3394
2830,0,5,17573647
2831,0,5,17834895
2832,0,5,17851885
2833,0,5,17910544
2834,0,5,17920210
2835,0,5,17934652
2836,0,5,17934655
2837,0,5,17978134
2838,0,5,17993062
2839,0,5,18050143
2840,0,5,18111281
2841,0,5,18114068
2842,0,5,10669
2843,0,5,9248
2844,0,5,26857557
2845,0,5,18736672
2846,0,5,18218954
2847,0,5,18293427
2848,0,5,36687283
2849,0,5,18240248
2850,0,5,18302455
2851,0,5,18405580
2852,0,5,7989
2853,0,5,18589836
2854,0,5,7101
2855,0,5,18505796
2856,0,5,22237214
2857,0,5,18693763
2858,0,5,18693910
2859,0,5,18775365
2860,0,5,18802396
2861,0,5,18813645
2862,0,5,5070895
2863,0,5,20819685
2864,0,5,19486412
2865,0,5,20263213
2866,0,5,20342617
2867,0,5,20439328
2868,0,5,20454102
2869,0,5,18773666
2870,0,5,20695981
2871,0,5,20893483
2872,0,5,31173
2873,0,5,46164
2874,0,5,4337
2875,0,5,22173463
2876,0,5,22244927
2877,0,5,25622752
2878,0,5,3900
2879,0,5,22587574
2880,0,5,22674105
2881,0,5,22675867
2882,0,5,22675959
2883,0,5,22822858
2884,0,5,22875451
2885,0,5,22929741
2886,0,5,2253
2887,0,5,23167708
2888,0,5,23168823
2889,0,5,26245850
2890,0,5,1633
2891,0,5,24432412
2892,0,5,24723229
2893,0,5,24694237
2894,0,5,24945396
2895,0,5,31138556
2896,0,5,25489351
2897,0,5,905
2898,0,5,25812847
2899,0,5,25614905
2900,0,5,7035852
2901,0,5,25817493
2902,0,5,190576
2903,0,5,25852784
2904,0,5,25893693
2905,0,5,25982610
2906,0,5,26195954
2907,0,5,29340182
2908,0,5,26795372
2909,0,5,32620332
2910,0,5,26854212
2911,0,5,27040143
2912,0,5,36036503
2913,0,5,7437
2914,0,5,153525
2915,0,5,27246115
2916,0,5,32503381
2917,0,5,26795330
2918,0,5,28214365
2919,0,5,30555488
2920,0,5,28257707
2921,0,5,28434290
2922,0,5,28439554
2923,0,5,28449270
2924,0,5,28691818
2925,0,5,14889
2926,0,5,27584
2927,0,5,29100282
2928,0,5,29214420
2929,0,5,424
2930,0,5,32075671
2931,0,5,29780253
2932,0,5,29864343
2933,0,5,29874881
2934,0,5,29903140
2935,0,5,29983711
2936,0,5,30039048
2937,0,5,30139695
2938,0,5,30622471
2939,0,5,33947227
2940,0,5,33295822
2941,0,5,31423188
2942,0,5,31451082
2943,0,5,31937362
2944,0,5,33143055
2945,0,5,33002445
2946,0,5,33594375
2947,0,5,30852
2948,0,5,34272565
2949,0,5,34312336
2950,0,5,34445377
2951,0,5,34736004
2952,0,5,34749845
2953,0,5,549299
2954,0,5,34964944
2955,0,5,35412097
2956,0,5,36149506
2957,0,5,34941133
2958,0,5,67762
2959,0,5,36975276
2960,0,5,37709037
2961,0,5,4320708
2962,5,6,18143977
2963,5,6,11250317
2964,5,6,14050
2965,5,6,3867
2966,5,6,67
2967,5,6,874
2968,4,6,3591262
2969,4,6,128029
2970,4,6,2187
2971,4,6,284066
2972,4,6,122
2973,4,6,11250053
2974,4,6,556602
2975,3,6,41865
2976,3,6,213233
2977,3,6,10441
2978,3,6,13526165
2979,3,6,49436
2980,3,6,4144
2981,3,6,21996
2982,3,6,1843
2983,0,6,359770
2984,0,6,6834410
2985,0,6,19288043
2986,0,6,81227
2987,0,6,10114127
2988,0,6,47780
2989,0,6,2195464
2990,0,6,11870085
2991,0,6,49041
2992,0,6,15797715
2993,0,6,15776781
2994,0,6,15793876
2995,0,6,10032672
2996,5,7,28815
2997,5,7,21482140
2998,5,7,3788053
2999,5,7,6902380
3000,5,7,94318
3001,5,7,5100525
3002,5,7,865
3003,5,7,629
3004,5,7,295816
3005,5,7,77203
3006,5,7,128029
3007,5,7,2199
3008,5,7,3636
3009,5,7,152
3010,5,7,2120783
3011,5,7,27533
3012,5,7,375802
3013,4,7,69242
3014,4,7,6647469
3015,4,7,760013
3016,4,7,66354
3017,4,7,75004
3018,4,7,2767052
3019,4,7,107420
3020,4,7,968
3021,4,7,52036
3022,4,7,12
3023,4,7,960
3024,4,7,289028
3025,3,7,899345
3026,3,7,46756
3027,3,7,1842
3028,3,7,262963
3029,3,7,7260188
3030,3,7,40102
3031,2,7,475
3032,0,7,15744759
3033,0,7,9547888
3034,5,8,10365
3035,5,8,28595941
3036,5,8,28114515
3037,5,8,2728527
3038,5,8,8844
3039,5,8,1
3040,5,8,865
3041,5,8,24178
3042,5,8,2767052
3043,5,8,4667024
3044,5,8,10681
3045,5,8,28815
3046,5,8,3
3047,5,8,7029955
3048,5,8,828387
3049,5,8,20170404
3050,5,8,20174424
3051,5,8,6377125
3052,5,8,12794078
3053,5,8,19486412
3054,5,8,7260188
3055,5,8,7046858
3056,5,8,6892870
3057,5,8,18405
3058,5,8,77203
3059,5,8,7526
3060,5,8,18077903
3061,5,8,2199
3062,5,8,596963
3063,5,8,1232
3064,5,8,2113260
3065,5,8,2429135
3066,5,8,1768603
3067,5,8,15704459
3068,5,8,237209
3069,5,8,18007564
3070,5,8,6192
3071,5,8,968
3072,5,8,17182126
3073,5,8,15795155
3074,5,8,27000
3075,4,8,7144
3076,4,8,13569581
3077,4,8,61690
3078,4,8,1379961
3079,4,8,16043857
3080,4,8,7445
3081,4,8,17910048
3082,4,8,10541
3083,4,8,19103097
3084,4,8,178357
3085,4,8,3153910
3086,4,8,74616
3087,4,8,44652
3088,4,8,17910124
3089,4,8,68494
3090,4,8,3236307
3091,4,8,784911
3092,4,8,18138189
3093,4,8,5217282
3094,4,8,18143977
3095,4,8,19288043
3096,4,8,227265
3097,4,8,8442457
3098,4,8,67825
3099,4,8,2146957
3100,4,8,13618440
3101,4,8,7778609
3102,4,8,18775247
3103,4,8,7745326
3104,4,8,11588
3105,4,8,20168816
3106,4,8,43641
3107,4,8,9031
3108,4,8,40958
3109,4,8,7184066
3110,4,8,19063
3111,4,8,20170296
3112,4,8,33331
3113,4,8,33010
3114,4,8,18402
3115,4,8,2161733
3116,4,8,1914973
3117,4,8,21535271
3118,4,8,6101718
3119,4,8,7243142
3120,4,8,1633
3121,4,8,5776788
3122,4,8,40024
3123,3,8,4137
3124,3,8,482978
3125,3,8,5714584
3126,3,8,7069
3127,3,8,137791
3128,3,8,6506085
3129,3,8,645180
3130,3,8,4374400
3131,3,8,3437
3132,3,8,6942981
3133,3,8,7098979
3134,3,8,2451840
3135,3,8,7311907
3136,3,8,23341
3137,3,8,7967970
3138,3,8,7190
3139,3,8,3355159
3140,3,8,662
3141,3,8,17470674
3142,3,8,829616
3143,3,8,6288
3144,3,8,18373
3145,3,8,13707738
3146,3,8,9579634
3147,3,8,9917938
3148,3,8,1935
3149,3,8,1911
3150,3,8,556180
3151,3,8,11986736
3152,3,8,10752591
3153,3,8,2519
3154,3,8,11297320
3155,3,8,11870085
3156,3,8,2956
3157,3,8,9397
3158,3,8,18880361
3159,3,8,12812550
3160,3,8,263982
3161,3,8,70535
3162,3,8,6900
3163,3,8,97905
3164,3,8,177334
3165,3,8,26863057
3166,3,8,17934530
3167,3,8,18077769
3168,3,8,93794
3169,3,8,2776527
3170,3,8,18144009
3171,3,8,20509356
3172,3,8,10669
3173,3,8,2982
3174,3,8,22733729
3175,3,8,25489625
3176,3,8,1097
3177,3,8,350540
3178,3,8,19053660
3179,2,8,618399
3180,2,8,2674
3181,2,8,3766
3182,2,8,21148515
3183,2,8,36033
3184,2,8,9617800
3185,2,8,5954
3186,2,8,163365
3187,2,8,2385601
3188,2,8,9384
3189,1,8,154341
3190,1,8,9812
3191,1,8,9386
3192,0,8,183199
3193,0,8,207035
3194,0,8,1839
3195,0,8,376609
3196,0,8,1862313
3197,0,8,367596
3198,0,8,1249095
3199,0,8,16634
3200,0,8,11019
3201,0,8,2540136
3202,0,8,1913685
3203,0,8,9723667
3204,0,8,8852
3205,0,8,590349
3206,0,8,389627
3207,0,8,608987
3208,0,8,3090529
3209,0,8,10483
3210,0,8,13426334
3211,0,8,25706
3212,0,8,17245
3213,0,8,1711224
3214,0,8,3003
3215,0,8,10534
3216,0,8,17707472
3217,0,8,5210
3218,0,8,7815
3219,0,8,1394572
3220,0,8,50033
3221,0,8,51912
3222,0,8,3239699
3223,0,8,12475141
3224,0,8,1954203
3225,0,8,6185
3226,0,8,18901575
3227,0,8,6484819
3228,0,8,800545
3229,0,8,243714
3230,0,8,9516
3231,0,8,1330324
3232,0,8,334176
3233,0,8,872703
3234,0,8,1285026
3235,0,8,14241
3236,0,8,32581
3237,0,8,4934
3238,0,8,2979254
3239,0,8,944652
3240,0,8,3367918
3241,0,8,6910629
3242,0,8,7075707
3243,0,8,581811
3244,0,8,7815391
3245,0,8,3493530
3246,0,8,781787
3247,0,8,4100352
3248,0,8,53343
3249,0,8,974154
3250,0,8,38447
3251,0,8,9653
3252,0,8,49944
3253,0,8,11741
3254,0,8,752927
3255,0,8,61900
3256,0,8,1045290
3257,0,8,605573
3258,0,8,6045456
3259,0,8,8841
3260,0,8,438353
3261,0,8,6178648
3262,0,8,6199746
3263,0,8,6238756
3264,0,8,9443405
3265,0,8,985113
3266,0,8,6481280
3267,0,8,9571617
3268,0,8,883438
3269,0,8,9591398
3270,0,8,6570502
3271,0,8,6610623
3272,0,8,6653119
3273,0,8,394964
3274,0,8,6834410
3275,0,8,63697
3276,0,8,9778945
3277,0,8,27333
3278,0,8,7147831
3279,0,8,5211
3280,0,8,4599
3281,0,8,337907
3282,0,8,865508
3283,0,8,7331435
3284,0,8,14891
3285,0,8,37781
3286,0,8,8492825
3287,0,8,7810674
3288,0,8,7815744
3289,0,8,525461
3290,0,8,20820994
3291,0,8,506880
3292,0,8,43015
3293,0,8,8439633
3294,0,8,19424983
3295,0,8,10675
3296,0,8,8584686
3297,0,8,9206187
3298,0,8,9491855
3299,0,8,2094318
3300,0,8,3636
3301,0,8,2527900
3302,0,8,9683576
3303,0,8,6149
3304,0,8,11500159
3305,0,8,10138607
3306,0,8,5186
3307,0,8,457393
3308,0,8,190372
3309,0,8,11601984
3310,0,8,11709036
3311,0,8,11827755
3312,0,8,14281
3313,0,8,11994353
3314,0,8,13526165
3315,0,8,337123
3316,0,8,13153693
3317,0,8,13530973
3318,0,8,1617
3319,0,8,19921523
3320,0,8,261666
3321,0,8,15034320
3322,0,8,29044
3323,0,8,17333242
3324,0,8,3869
3325,0,8,182521
3326,0,8,16115612
3327,0,8,16143347
3328,0,8,173774
3329,0,8,10576
3330,0,8,153696
3331,0,8,771526
3332,0,8,17830123
3333,0,8,136181
3334,0,8,1196401
3335,0,8,18077875
3336,0,8,439288
3337,0,8,891844
3338,0,8,18079776
3339,0,8,18081809
3340,0,8,16703
3341,0,8,77503
3342,0,8,58239
3343,0,8,20821087
3344,0,8,50135
3345,0,8,20819685
3346,0,8,92057
3347,0,8,594139
3348,0,8,284066
3349,0,8,29867
3350,0,8,33447
3351,0,8,19595
3352,0,8,20910174
3353,0,8,20893356
3354,0,8,485244
3355,0,8,1928
3356,0,8,33313
3357,0,8,22237215
3358,0,8,7316522
3359,0,8,23125266
3360,0,8,23197269
3361,0,8,24724564
3362,0,8,17722
3363,0,8,52879
3364,0,8,27883214
3365,0,8,26114135
3366,0,8,26114523
3367,0,8,26196106
3368,0,8,26530331
3369,0,8,28220900
3370,0,8,28251002
3371,0,8,321821
3372,0,8,6574202
3373,0,8,10542
3374,5,9,2424726
3375,5,9,18966789
3376,5,9,1633
3377,5,9,1928
3378,5,9,15916
3379,5,9,29965800
3380,5,9,7613
3381,5,9,37875
3382,5,9,2593
3383,5,9,5129
3384,5,9,61329
3385,5,9,7273531
3386,5,9,68985
3387,5,9,73127
3388,5,9,18698257
3389,5,9,4900
3390,5,9,9848159
3391,5,9,4214
3392,5,9,100247
3393,5,9,56627
3394,5,9,5470
3395,5,9,6385011
3396,5,9,211099
3397,5,9,1231922
3398,5,9,19387738
3399,5,9,8787793
3400,5,9,830
3401,5,9,20442230
3402,5,9,1005
3403,5,9,4722934
3404,5,9,5043
3405,5,9,3228917
3406,5,9,979673
3407,5,9,4887
3408,5,9,5527
3409,4,9,1202
3410,4,9,24178
3411,4,9,76865
3412,4,9,11127
3413,4,9,33
3414,4,9,40102
3415,4,9,7148931
3416,4,9,18626815
3417,4,9,3590
3418,4,9,99107
3419,4,9,186959
3420,4,9,11486
3421,4,9,20410192
3422,4,9,25700088
3423,4,9,7144
3424,4,9,2657
3425,4,9,70401
3426,4,9,6448520
3427,4,9,37684
3428,4,9,17692848
3429,4,9,475552
3430,4,9,25899336
3431,4,9,36232
3432,4,9,5107
3433,4,9,2527900
3434,4,9,20603758
3435,3,9,569564
3436,3,9,5907
3437,3,9,338798
3438,3,9,280111
3439,3,9,324748
3440,3,9,1885
3441,2,9,20410190
3442,2,9,7495987
3443,0,9,683539
3444,0,9,25698
3445,0,9,816
3446,0,9,10639
3447,0,9,168668
3448,0,9,759945
3449,0,9,234225
3450,0,9,3860977
3451,0,9,84352
3452,0,9,6828896
3453,0,9,685145
3454,0,9,14376
3455,0,9,24618
3456,0,9,11457105
3457,0,9,25700
3458,0,9,311053
3459,0,9,14743
3460,0,9,17910510
3461,0,9,17341220
3462,0,9,99315
3463,0,9,21504315
3464,0,9,552494
3465,0,9,18655906
3466,0,9,18635165
3467,0,9,98233
3468,0,9,841
3469,0,9,31138556
3470,0,9,9889561
3471,0,9,18948751
3472,0,9,69242
3473,5,12,75
3474,5,12,2527786
3475,5,12,1844977
3476,5,12,1862313
3477,5,12,914251
3478,5,12,1373071
3479,5,12,271222
3480,5,12,4452352
3481,5,12,706044
3482,5,12,2122
3483,5,12,2657
3484,5,12,800012
3485,4,12,5129
3486,4,12,2298271
3487,4,12,12938
3488,4,12,4989
3489,4,12,95989
3490,4,12,445573
3491,4,12,7613
3492,4,12,1438410
3493,4,12,441845
3494,4,12,2201185
3495,4,12,244529
3496,4,12,5446609
3497,4,12,53410
3498,3,12,3
3499,3,12,4671
3500,3,12,48328
3501,3,12,968
3502,3,12,5
3503,3,12,111315
3504,3,12,5107
3505,3,12,4981
3506,2,12,2
3507,2,12,536368
3508,2,12,6
3509,2,12,1
3510,0,12,73480
3511,0,12,1577232
3512,0,12,983773
3513,0,12,226335
3514,0,12,1033695
3515,0,12,22396
3516,0,12,6352469
3517,0,12,85386
3518,3,13,45
3519,5,15,9646
3520,5,15,11691
3521,5,15,2603
3522,5,15,1842
3523,5,15,3440684
3524,5,15,2657
3525,5,15,3766
3526,5,15,18143977
3527,5,15,39020
3528,5,15,4422
3529,5,15,5470
3530,5,15,13542788
3531,5,15,4610
3532,5,15,320
3533,5,15,43369
3534,4,15,51299
3535,4,15,7613
3536,4,15,7332753
3537,4,15,12467
3538,4,15,2975
3539,4,15,4671
3540,4,15,248787
3541,4,15,37781
3542,4,15,220473
3543,4,15,393199
3544,4,15,29501
3545,4,15,336
3546,4,15,6662310
3547,4,15,5129
3548,4,15,103448
3549,4,15,1202
3550,4,15,9723
3551,4,15,43372
3552,4,15,45296
3553,4,15,11297
3554,4,15,11366
3555,4,15,4981
3556,4,15,257582
3557,3,15,55139
3558,3,15,11690
3559,3,15,4631
3560,3,15,14743
3561,3,15,4137
3562,3,15,37684
3563,3,15,23878
3564,3,15,6359200
3565,3,15,21996
3566,2,15,4954
3567,2,15,968
3568,2,15,2159
3569,0,15,7437
3570,0,15,332613
3571,0,15,2517
3572,0,15,4395
3573,0,15,2794
3574,0,15,2176
3575,0,15,5107
3576,0,15,1234382
3577,0,15,92508
3578,0,15,10975
3579,0,15,394535
3580,0,15,1232
3581,0,15,43377
3582,0,15,630983
3583,0,15,3876
3584,0,15,7588
3585,0,15,249
3586,0,15,449921
3587,0,15,11686
3588,0,15,11012
3589,0,15,10383597
3590,0,15,196717
3591,0,15,30551
3592,0,15,227463
3593,0,15,16960
3594,0,15,29773751
3595,5,16,13
3596,5,16,367
3597,4,16,357
3598,4,16,359
3599,4,16,365
3600,5,18,455373
3601,5,18,13496
3602,5,18,33313
3603,5,18,7493
3604,5,18,493
3605,5,18,514
3606,5,18,1842
3607,5,18,905
3608,5,18,7671
3609,5,18,10664113
3610,5,18,5107
3611,5,18,3139
3612,5,18,826097
3613,5,18,759517
3614,5,18,20821159
3615,5,18,139069
3616,5,18,10572
3617,5,18,25515725
3618,5,18,27220736
3619,5,18,890
3620,5,18,7672
3621,5,18,18222843
3622,5,18,259311
3623,5,18,15894541
3624,5,18,78361
3625,5,18,4671
3626,4,18,489
3627,4,18,23692271
3628,4,18,18626670
3629,4,18,98233
3630,4,18,17910549
3631,4,18,49436
3632,4,18,11839426
3633,4,18,428364
3634,4,18,11084145
3635,4,18,7935434
3636,4,18,7815744
3637,4,18,7260188
3638,4,18,250896
3639,4,18,8209000
3640,4,18,6148028
3641,4,18,18050143
3642,4,18,17802731
3643,4,18,749138
3644,4,18,776349
3645,4,18,1381
3646,4,18,796214
3647,4,18,811747
3648,4,18,874
3649,4,18,18803640
3650,4,18,5129
3651,4,18,866222
3652,4,18,2590
3653,4,18,22325
3654,4,18,11306499
3655,4,18,20821140
3656,4,18,5753
3657,4,18,22609391
3658,4,18,8739902
3659,4,18,7673
3660,4,18,4902
3661,4,18,13497
3662,4,18,2767052
3663,4,18,106835
3664,4,18,1202
3665,4,18,800513
3666,4,18,491
3667,4,18,62291
3668,4,18,40102
3669,4,18,1005
3670,4,18,22320
3671,4,18,5755
3672,4,18,27833670
3673,4,18,154091
3674,4,18,2612
3675,4,18,485
3676,4,18,22232622
3677,4,18,639864
3678,4,18,7668
3679,4,18,26073005
3680,4,18,1741472
3681,4,18,45
3682,4,18,841247
3683,4,18,4981
3684,4,18,8147109
3685,3,18,7669
3686,3,18,7675
3687,3,18,515
3688,3,18,15860
3689,3,18,2001087
3690,3,18,1843
3691,3,18,579460
3692,3,18,400598
3693,3,18,83763
3694,3,18,80049
3695,3,18,10853
3696,3,18,485894
3697,3,18,336
3698,3,18,26899
3699,3,18,2482199
3700,3,18,2578863
3701,3,18,34459
3702,3,18,18176747
3703,3,18,20445148
3704,3,18,40955
3705,3,18,66354
3706,3,18,6810541
3707,3,18,7667
3708,3,18,142919
3709,3,18,2296
3710,3,18,1713426
3711,3,18,1525762
3712,3,18,3087133
3713,3,18,12617
3714,3,18,7665
3715,3,18,11483124
3716,3,18,3109
3717,3,18,848146
3718,3,18,2122
3719,3,18,10127019
3720,3,18,3228917
3721,3,18,3791564
3722,3,18,9969571
3723,3,18,8520362
3724,3,18,565883
3725,3,18,571672
3726,3,18,6346975
3727,3,18,6828896
3728,3,18,6633912
3729,3,18,6667514
3730,3,18,7661
3731,2,18,33992
3732,2,18,28683057
3733,2,18,5559
3734,2,18,10146
3735,2,18,20910174
3736,2,18,1473806
3737,2,18,21
3738,2,18,475
3739,2,18,3180187
3740,2,18,16488715
3741,0,18,869574
3742,0,18,293182
3743,0,18,245344
3744,0,18,13434697
3745,0,18,992314
3746,0,18,496625
3747,0,18,2372
3748,0,18,62654
3749,0,18,110332
3750,0,18,38343
3751,0,18,908047
3752,0,18,18085481
3753,0,18,18160136
3754,0,18,18161152
3755,0,18,16690
3756,0,18,1081270
3757,0,18,16130
3758,0,18,22148
3759,0,18,12639
3760,0,18,66864
3761,0,18,52309
3762,0,18,25698
3763,0,18,22551730
3764,0,18,7687701
3765,0,18,24375664
3766,0,18,24886808
3767,0,18,522
3768,0,18,24738169
3769,0,18,605405
3770,0,18,6713575
3771,5,20,136251
3772,4,20,968
3773,4,20,13103
3774,3,20,368593
3775,3,20,918096
3776,3,20,7624
3777,0,20,2748
3778,0,20,40102
3779,5,21,555
3780,5,21,18773192
3781,5,21,565
3782,5,21,586
3783,5,21,595
3784,5,21,606
3785,5,21,40589
3786,5,21,618
3787,5,21,648
3788,5,21,652
3789,5,21,691
3790,5,21,265525
3791,5,21,114737
3792,5,21,835
3793,5,21,7745
3794,5,21,288528
3795,5,21,3368
3796,5,21,1855
3797,5,21,217207
3798,5,21,6732019
3799,5,21,2552
3800,5,21,30119
3801,5,21,30137
3802,5,21,597
3803,5,21,19543
3804,5,21,40611
3805,5,21,40594
3806,5,21,685448
3807,4,21,890
3808,4,21,40573
3809,4,21,24475
3810,4,21,6162567
3811,4,21,3228917
3812,4,21,572
3813,4,21,599
3814,4,21,40631
3815,4,21,485894
3816,4,21,12
3817,4,21,30687
3818,4,21,30474
3819,4,21,5470
3820,4,21,762542
3821,4,21,629
3822,4,21,716
3823,4,21,7723797
3824,4,21,857
3825,4,21,706
3826,4,21,1202
3827,4,21,11084145
3828,3,21,840
3829,3,21,746
3830,3,21,24476
3831,3,21,40580
3832,3,21,40697
3833,3,21,40587
3834,3,21,856228
3835,3,21,11125
3836,3,21,621
3837,2,21,36071
3838,0,21,576
3839,0,21,866222
3840,0,21,7082
3841,0,21,905092
3842,0,21,9912
3843,0,21,952830
3844,0,21,2574
3845,0,21,357636
3846,0,21,1911
3847,0,21,686412
3848,0,21,676586
3849,0,21,9915
3850,0,21,10975
3851,0,21,31818
3852,0,21,244701
3853,0,21,261592
3854,0,21,16572
3855,0,21,10146
3856,0,21,13872
3857,0,21,750761
3858,0,21,257999
3859,0,21,4981
3860,0,21,182744
3861,0,21,9742
3862,0,21,22915
3863,0,21,368593
3864,0,21,909
3865,0,21,641604
3866,0,21,1842
3867,0,21,154959
3868,0,21,4122
3869,0,21,46170
3870,0,21,28676
3871,0,21,130730
3872,0,21,114683
3873,0,21,154341
3874,0,21,1031
3875,0,21,1593813
3876,0,21,12896
3877,0,21,7624
3878,0,21,626601
3879,0,21,2899681
3880,0,21,13356707
3881,0,21,358139
3882,0,21,24223
3883,0,21,5129
3884,0,21,2122
3885,0,21,5759
3886,0,21,65239
3887,0,21,49266
3888,0,21,13478
3889,0,21,9938211
3890,0,21,7518289
3891,0,21,7753
3892,0,21,8047989
3893,0,21,9871673
3894,0,21,36646716
3895,0,21,998
3896,0,21,11457105
3897,0,21,11468377
3898,0,21,12859410
3899,0,21,539181
3900,0,21,13099738
3901,0,21,16075137
3902,0,21,17707768
3903,0,21,211127
3904,0,21,18812320
3905,0,21,19004339
3906,0,21,23166914
3907,0,21,27413123
3908,0,21,27277141
3909,0,21,32809138
3910,0,21,31209842
3911,0,21,34014057
3912,5,24,1169522
3913,5,24,812376
3914,5,24,585931
3915,0,24,756
3916,0,24,182132
3917,0,24,198511
3918,0,24,224950
3919,0,24,236771
3920,0,24,391180
3921,0,24,134360
3922,0,24,39939
3923,0,24,20505
3924,0,24,628917
3925,0,24,775670
3926,0,24,20502
3927,0,24,970579
3928,0,24,812374
3929,0,24,1075737
3930,0,24,91760
3931,0,24,1381798
3932,0,24,1381802
3933,0,24,1872819
3934,0,24,1888241
3935,0,24,20501
3936,0,24,1980678
3937,0,24,2016111
3938,0,24,2188583
3939,0,24,615570
3940,0,24,2759582
3941,0,24,2881254
3942,0,24,320
3943,0,24,3538853
3944,0,24,4590265
3945,0,24,15507958
3946,0,24,22551730
3947,0,24,230701
3948,3,25,815
3949,5,26,2126218
3950,5,26,6684862
3951,5,26,99
3952,5,26,1162
3953,5,26,863
3954,5,26,1389193
3955,5,26,996
3956,5,26,908
3957,5,26,96593
3958,5,26,1458584
3959,5,26,1034
3960,5,26,2982167
3961,5,26,3103759
3962,5,26,6665461
3963,5,26,1171
3964,5,26,3358745
3965,5,26,874
3966,5,26,1192
3967,5,26,785092
3968,5,26,951
3969,5,26,960
3970,5,26,669678
3971,5,26,1628
3972,5,26,1290
3973,5,26,1903
3974,5,26,33353
3975,5,26,6725552
3976,5,26,528985
3977,5,26,24120
3978,5,26,2005316
3979,5,26,912
3980,5,26,25376
3981,5,26,4069
3982,5,26,431764
3983,5,26,3268850
3984,5,26,370493
3985,5,26,423571
3986,5,26,1639449
3987,5,26,890
3988,5,26,180116
3989,5,26,6480781
3990,5,26,48457
3991,5,26,400765
3992,5,26,944652
3993,5,26,56501
3994,5,26,6212626
3995,5,26,342504
3996,5,26,71316
3997,5,26,2165
3998,5,26,1775249
3999,5,26,298020
4000,5,26,2281747
4001,5,26,82065
4002,5,26,84699
4003,5,26,6022871
4004,5,26,368593
4005,5,26,6019920
4006,5,26,3526437
4007,5,26,1617
4008,5,26,207500
4009,5,26,4761072
4010,5,26,865
4011,5,26,8676
4012,5,26,81959
4013,5,26,1314656
4014,4,26,1218
4015,4,26,175435
4016,4,26,5501354
4017,4,26,136205
4018,4,26,198863
4019,4,26,3102821
4020,4,26,129652
4021,4,26,212522
4022,4,26,225278
4023,4,26,4497740
4024,4,26,225603
4025,4,26,4091972
4026,4,26,268921
4027,4,26,988
4028,4,26,127628
4029,4,26,3643540
4030,4,26,114254
4031,4,26,6125587
4032,4,26,79424
4033,4,26,75890
4034,4,26,1602014
4035,4,26,6411961
4036,4,26,356896
4037,4,26,2325230
4038,4,26,91563
4039,4,26,398090
4040,4,26,6417985
4041,4,26,400807
4042,4,26,36076
4043,4,26,404745
4044,4,26,87632
4045,4,26,61150
4046,4,26,35935
4047,4,26,27905
4048,4,26,1941440
4049,4,26,228110
4050,4,26,25298
4051,4,26,575386
4052,4,26,1919
4053,4,26,6288
4054,4,26,1283
4055,4,26,669603
4056,4,26,1265
4057,4,26,678671
4058,4,26,931
4059,4,26,7848802
4060,4,26,759945
4061,4,26,1198
4062,4,26,1191
4063,4,26,1232
4064,4,26,1052
4065,4,26,915
4066,4,26,3137301
4067,4,26,2436825
4068,4,26,1047
4069,4,26,1088
4070,4,26,1473518
4071,4,26,1120
4072,4,26,1041
4073,4,26,3043231
4074,4,26,1039
4075,4,26,20995
4076,4,26,2952643
4077,4,26,968
4078,4,26,935676
4079,4,26,2058000
4080,4,26,998
4081,4,26,1593813
4082,4,26,2601814
4083,4,26,27533
4084,4,26,1399609
4085,4,26,1005
4086,4,26,165580
4087,4,26,938
4088,4,26,2612
4089,4,26,1714624
4090,4,26,900
4091,3,26,925
4092,3,26,1345117
4093,3,26,1284760
4094,3,26,336634
4095,3,26,1208392
4096,3,26,2828258
4097,3,26,1174595
4098,3,26,1031
4099,3,26,262963
4100,3,26,1103
4101,3,26,2255
4102,3,26,976
4103,3,26,1110
4104,3,26,773038
4105,3,26,1911
4106,3,26,1093404
4107,3,26,416793
4108,3,26,1035
4109,3,26,1645726
4110,3,26,370150
4111,3,26,230162
4112,3,26,324748
4113,3,26,278353
4114,3,26,166329
4115,3,26,2674
4116,3,26,154348
4117,3,26,5497240
4118,3,26,901220
4119,3,26,6647309
4120,3,26,6704942
4121,3,26,24480
4122,3,26,1044
4123,3,26,1033
4124,3,26,1024
4125,3,26,2060230
4126,3,26,555
4127,3,26,109406
4128,3,26,400808
4129,2,26,355278
4130,2,26,1202
4131,2,26,1075
4132,2,26,4604251
4133,2,26,182310
4134,2,26,184931
4135,1,26,1784787
4136,1,26,880
4137,1,26,852405
4138,1,26,1231
4139,0,26,109515
4140,0,26,8714
4141,0,26,3041
4142,0,26,1059
4143,0,26,837606
4144,0,26,1258489
4145,0,26,93941
4146,0,26,580285
4147,0,26,116637
4148,0,26,9010
4149,0,26,670089
4150,0,26,1894119
4151,0,26,897974
4152,0,26,2474695
